LAMMPS data file via write_data, version 29 Oct 2020, timestep = 10000

384 atoms
2 atom types

0.8942738986844152 16.68912611231605 xlo xhi
0.8942738986844152 16.68912611231605 ylo yhi
0.8942738986844152 16.68912611231605 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 1.00794
2 15.9994

Atoms # atomic

78 1 7.97056771507786 6.375058308504427 5.946324035301801 1 -3 -2
406 1 4.519091216833477 5.231569620860772 6.092098428265646 0 0 0
42 1 15.885537597550185 3.030985505726168 5.577771283348174 -2 4 2
311 1 9.263405742288386 9.755087061895964 2.269421063071713 -2 -2 0
223 1 14.286341390053822 15.033250105326609 3.885226458049993 2 -1 -2
11 1 2.1018589471203817 11.60359561408139 15.41933502916799 -1 0 1
347 1 14.175199419175375 6.22063235598834 2.2000048209049377 -1 2 3
107 1 3.509788191975553 14.082200805378832 5.73263982142393 0 1 -2
293 2 11.724890189135127 12.751749791554234 4.461243428934171 3 2 -2
55 1 15.48999436013024 7.376012077708866 12.39799638045391 2 2 2
467 1 8.509285443061055 3.7096494750646976 5.483031808527099 -1 0 0
337 2 10.6549815952169 1.4620779230329557 5.053494527385383 1 -2 -2
451 1 5.340153974727059 1.2813659344353656 2.2150284273883085 0 0 -1
77 2 8.896644608962598 6.591181413473589 6.152725960705619 1 -3 -2
147 1 12.571909405409734 9.845489454049282 7.596472916636473 3 -1 -1
319 1 11.072562702432132 9.444574351278176 5.308340583705148 -2 -2 -1
345 2 13.65411746988271 5.845167777053981 2.9300330213880703 -1 2 3
222 1 13.394595232340398 13.849576821498005 4.342339205044392 2 -1 -2
473 2 14.10681830403735 10.043236916811239 1.1736790667526094 3 -2 4
202 1 6.5969465283055415 3.2427424875693243 5.771400497756801 -1 -1 2
106 1 2.610688893854472 12.953885936670112 6.266958327654908 0 1 -2
435 1 15.835593038645813 4.309497747204876 12.77831977189847 0 2 0
123 1 2.049465603126861 8.517726501175261 7.628098255980949 1 -1 0
22 1 12.316872836026207 15.863156979014274 15.849723777804112 0 3 -2
405 2 3.772064800946085 4.758498162943839 6.593685992942789 0 0 0
86 1 11.742968718631934 2.1392229644241008 8.365167319293024 -3 -3 0
261 2 14.583355479673004 2.151192307273768 5.056616078535964 -2 0 -1
434 1 16.461221431525075 5.3717255951655565 13.75059857339526 0 2 0
383 1 6.131279919087686 13.881176898789857 8.001170655779706 1 -1 2
259 1 15.981525946154552 7.054030185100579 16.262319126529256 -1 2 -1
325 2 6.168031972087031 9.996042473741314 6.774288214173001 0 1 0
433 2 16.56640177524567 4.4356293421568544 13.495698205051175 0 2 0
251 1 11.70000885556123 1.848027025032656 6.39040285571157 0 -1 1
314 1 11.1814768676342 6.518947881939917 16.2144792888196 0 -2 -2
181 2 1.1219679315537545 8.002338411693719 5.484478018641438 -1 -1 1
26 1 10.117014163309264 4.80158769769771 9.402386881394648 0 -2 1
182 1 16.62925445014118 7.980535047473682 4.52180994670479 -2 -1 1
459 1 7.944529854537505 5.24538125599848 9.192507565381138 0 -1 -2
263 1 13.899774905035228 1.934191921952866 5.758812783114414 -2 0 -1
50 1 6.683184360497328 5.094813137028359 2.5708491068936095 1 -1 1
295 1 11.562008233510996 12.8095996394437 5.382776749588299 3 2 -2
146 1 12.839358222266663 10.053775210228975 6.070789265498563 3 -1 -1
9 2 2.011900384329474 11.414589249817885 16.380645906360446 -1 0 1
