LAMMPS data file via write_data, version 29 Oct 2020, timestep = 10000

384 atoms
2 atom types

0.8942738986844152 16.68912611231605 xlo xhi
0.8942738986844152 16.68912611231605 ylo yhi
0.8942738986844152 16.68912611231605 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 1.00794
2 15.9994

Atoms # atomic

78 1 10.068477556207755 5.248378676658744 5.914911363104403 1 -3 -2
406 1 4.346759534170665 5.906451096974049 9.44735848419983 0 0 0
42 1 0.9716559812811847 7.127529311072199 3.8193245842532715 -1 4 2
311 1 8.228522380203405 7.290299038084297 3.5797455008703736 -2 -2 0
223 1 16.41137048636238 12.09525116903204 5.547596983548054 2 -1 -2
11 1 4.183512706038682 9.777277458956311 14.388929549317144 -1 0 1
347 1 13.325347256407609 3.726888767070534 2.5161831796564442 -1 2 3
107 1 2.038220183479579 13.723384928339295 6.019180671193792 0 1 -2
293 2 13.219364793269815 12.900696796100188 3.48498015339862 3 2 -2
55 1 16.566154797010483 8.177485160301407 14.66321551008373 2 2 2
467 1 6.556997043561634 3.4662239100492567 3.3939771874747784 -1 0 0
337 2 10.887223162474294 2.45564263709983 4.403765676755642 1 -2 -2
451 1 4.73992804528385 1.6992303565077718 15.866611214953075 0 0 -2
77 2 10.85407906506699 5.2353362394633365 5.331154855863677 1 -3 -2
147 1 13.08434955980268 6.0798021462574825 7.4795861963574986 3 -1 -1
319 1 11.779184705525443 9.0245957527277 8.201389032439655 -2 -2 -1
345 2 13.2593765980642 3.4347328078530115 3.496885140725138 -1 2 3
222 1 15.070021363777705 12.500831754987173 4.843572885103773 2 -1 -2
473 2 12.64502060050678 8.677535386886241 5.128512102126573 3 -2 4
202 1 7.269057800726383 15.222851847685204 3.6701954829331953 -1 -2 2
106 1 1.5050859308336053 12.848317254758486 7.131028544436642 0 1 -2
435 1 2.1132135380809407 5.598203411693761 12.8774773319087 1 2 0
123 1 0.9053586086111716 10.069206133514754 9.386099774958671 1 -1 0
22 1 7.466529916223689 11.72975241991326 15.289618237567648 0 3 -2
405 2 3.5982914458802577 6.353186222086367 8.970839626233655 0 0 0
86 1 8.243826603867898 16.367030249318518 7.315405274904566 -3 -4 0
261 2 15.920405336561542 3.2918663076027785 4.179637072208413 -2 0 -1
434 1 1.9408495792010116 5.903687250391662 14.36219609614778 1 2 0
383 1 3.436837799856063 15.79442581684564 4.846101427835597 1 -1 2
259 1 15.702549152140486 7.405014062837359 1.010760011938819 -1 2 0
325 2 3.800825795073889 10.17489976004585 4.349710019001166 0 1 0
433 2 1.744442291022912 5.222280291214499 13.724807745570182 1 2 0
251 1 14.473010875517996 2.590502510462719 7.21858490239614 0 -1 1
314 1 10.36520804869817 5.053504684580027 1.0964926150073688 0 -2 -1
181 2 1.803936340273287 8.81204955616727 6.35967082304991 -1 -1 1
26 1 7.864925745426285 3.095023929116657 12.6393979426405 0 -2 1
182 1 1.096386894708688 9.002928200969965 5.646231482093116 -1 -1 1
459 1 5.424946757124945 0.9815276310433076 3.9253227679425278 0 -1 -2
263 1 16.28521495240575 4.096370463781469 4.61831442936666 -2 0 -1
50 1 8.957478214880549 8.876538548007774 6.429400164376729 1 -1 1
295 1 12.454136113047197 13.354264561625948 3.099992760854599 3 2 -2
146 1 11.768850808215651 5.914845111363547 6.626863413016098 3 -1 -1
9 2 3.389404453947912 9.973114040658539 14.93278345344766 -1 0 1
161 2 3.908814186658618 3.7000267908042366 2.955078016204957 0 0 -2
205 2 1.9720917684887695 12.325800684111556 14.263094515287262 1 -2 3
214 1 16.407500621099135 16.686816970295293 3.054828397921046 -3 -3 2
477 2 12.210661842720564 4.395388199053447 9.81709621075287 1 1 -1
463 1 9.227495031352381 13.800306259014707 14.847410495304128 -1 1 -1
53 2 1.4850221117631812 8.022603138599777 15.247604948918644 3 2 2
35 1 7.6811589867709005 14.72293241748206 5.88676141365573 1 -1 -3
187 1 16.14416974107015 12.565252161245756 1.4909612366855693 -2 -1 1
250 1 14.617633819372415 4.100680913420736 6.922171963940179 0 -1 1
197 2 8.348698146873565 5.43233271196209 6.67987797278666 2 -3 -2
253 2 4.6007942285885175 6.396577985032912 3.441739000660525 0 2 2
479 1 12.392534427980603 3.417289831740068 9.640428124464268 1 1 -1
177 2 1.4844341173863305 8.961215207052753 2.5447023405577136 2 -4 1
353 2 2.606771632918907 11.947484458053077 11.43961592845469 1 -1 0
393 2 7.4485061671006 15.002674774045847 12.332545112285816 -1 0 2
23 1 6.002196762488485 11.36934274954503 15.792981536241678 0 3 -2
