begin
comment source_file_name=OUTCAR_1_10
lattice 15.246000000 0.000000000 0.000000000
lattice 0.000000000 11.884000000 0.000000000
lattice -5.989357159 0.000000000 12.091965796
atom 6.18059 2.79799 5.06561 S 0.0 0.0 -0.165737 0.481712 2.888470
atom 6.63234 9.09011 1.46160 S 0.0 0.0 0.593769 -1.099444 -2.825341
atom 3.50230 9.48273 7.58308 S 0.0 0.0 3.034117 -1.947033 -14.307642
atom 2.91561 3.60404 11.65213 S 0.0 0.0 1.280968 -1.117427 -2.131888
atom 0.17998 2.98888 6.09446 S 0.0 0.0 1.652743 1.221235 -0.878117
atom 12.16193 9.36460 0.41614 S 0.0 0.0 5.624292 -1.119283 4.099049
atom 9.44077 9.34545 6.46434 S 0.0 0.0 -2.429427 -0.536456 2.155390
atom 3.57837 3.70702 0.18070 S 0.0 0.0 -0.875273 -1.808047 -0.869163
atom 0.53009 3.18920 2.02388 S 0.0 0.0 -6.209282 -0.149563 -0.488107
atom 12.71906 8.88120 4.43829 S 0.0 0.0 -2.623555 -1.163185 5.308290
atom 9.70870 9.57779 10.79194 S 0.0 0.0 -2.529273 -4.371370 1.495671
atom -2.68581 3.75704 8.06422 S 0.0 0.0 -0.173805 -1.416867 1.174288
atom 11.54383 3.13731 3.84171 Cu 0.0 0.0 0.505592 -0.222434 -0.270657
atom 1.21183 9.20527 2.97258 Cu 0.0 0.0 -0.094855 -0.105461 -0.236536
atom -1.71425 9.37177 8.59559 Cu 0.0 0.0 1.002368 -3.491037 0.918206
atom 8.61867 3.05221 9.66298 Cu 0.0 0.0 -0.510037 0.352187 0.304170
atom 5.44285 1.11744 8.45267 Cu 0.0 0.0 1.924499 -0.530423 0.978112
atom 1.49389 7.10229 10.10687 Cu 0.0 0.0 -1.338175 1.341814 0.820303
atom 4.48025 11.28470 4.13407 Cu 0.0 0.0 -1.927038 0.093604 1.059353
atom 8.73440 5.12151 2.66976 Cu 0.0 0.0 -2.319764 7.334990 -2.191917
atom 8.39893 1.36889 2.42584 Cu 0.0 0.0 1.364900 0.891544 0.701561
atom 4.50001 7.49981 4.25331 Cu 0.0 0.0 -0.087941 -0.830255 0.375378
atom 1.39470 11.19095 10.43693 Cu 0.0 0.0 -2.196898 0.126751 -1.632957
atom 5.77272 5.37872 8.08339 Cu 0.0 0.0 1.047521 -0.010707 0.312447
atom 5.34907 3.42239 1.39933 Cu 0.0 0.0 -3.979787 -7.465279 0.198884
atom 7.19757 8.99326 5.55619 Cu 0.0 0.0 1.538338 2.395253 -0.139449
atom 4.66201 9.44495 11.42689 Cu 0.0 0.0 -5.218917 0.612358 -3.338901
atom 2.58692 3.50837 7.16095 Cu 0.0 0.0 -1.187158 -0.153825 -0.364122
atom -3.24852 1.24537 11.44262 Cu 0.0 0.0 0.525437 0.233355 0.321770
atom 10.36479 7.18693 6.95887 Cu 0.0 0.0 -1.020585 1.243610 -0.561932
atom 13.36627 11.22616 0.66529 Cu 0.0 0.0 0.424854 -0.234598 0.522607
atom -0.71834 5.31971 5.94687 Cu 0.0 0.0 0.065985 0.006966 -0.493728
atom -0.82215 1.04057 5.75993 Cu 0.0 0.0 -0.057451 2.880745 0.679836
atom 13.86792 7.19732 0.99719 Cu 0.0 0.0 -6.221590 -0.449836 -4.126882
atom 10.63456 11.01943 6.73684 Cu 0.0 0.0 0.950259 1.500258 0.853308
atom -3.85381 5.15063 11.59721 Cu 0.0 0.0 0.721565 0.319333 0.888091
atom 14.51029 2.00325 0.30085 Cu 0.0 0.0 0.836058 0.315702 -0.089285
atom -1.96169 7.83190 6.37164 Cu 0.0 0.0 1.211992 -0.007410 -0.688031
atom 1.37783 10.78597 0.33263 Cu 0.0 0.0 -0.249847 0.052619 1.081351
atom 11.50167 4.54036 6.44572 Cu 0.0 0.0 -0.543755 0.600537 -1.264892
atom 11.41131 1.86733 6.27140 Cu 0.0 0.0 2.757500 0.623863 -0.048081
atom 1.12844 7.88888 0.34871 Cu 0.0 0.0 1.078575 0.595359 -1.371580
atom -2.03689 10.35496 6.27031 Cu 0.0 0.0 0.305776 0.095022 -0.533054
atom 14.31244 4.69240 0.34283 Cu 0.0 0.0 1.499096 -0.780864 -0.063700
atom 9.58293 3.40422 5.23065 Cu 0.0 0.0 -0.448080 0.267897 1.317699
atom 3.67809 9.19062 1.09505 Cu 0.0 0.0 -1.271977 -0.951621 1.329062
atom 0.48957 9.26815 7.38705 Cu 0.0 0.0 -0.128366 0.448436 -0.311816
atom 6.23566 3.16441 11.24826 Cu 0.0 0.0 0.458310 -0.050656 -0.444297
atom 1.18703 1.97814 11.83243 Cu 0.0 0.0 0.997916 2.122637 -2.920548
atom 5.62893 7.85915 7.01358 Cu 0.0 0.0 -1.843024 1.120665 3.100331
atom 8.24835 10.54565 0.79904 Cu 0.0 0.0 -4.129134 -4.227647 7.744674
atom 4.50818 4.24992 5.43630 Cu 0.0 0.0 -0.044434 0.377947 0.023054
atom 3.87203 1.74890 5.76542 Cu 0.0 0.0 1.267257 0.154364 -3.719107
atom 8.45164 7.81328 1.20877 Cu 0.0 0.0 0.762631 -0.060016 -0.167670
atom 5.86548 10.85459 7.24728 Cu 0.0 0.0 -3.745195 -2.248220 -6.134639
atom 0.96982 4.52571 11.68647 Cu 0.0 0.0 0.589817 0.034576 -2.953261
atom -1.12905 3.19085 10.44611 Cu 0.0 0.0 -0.213855 -0.073322 0.416840
atom 7.72602 9.25038 8.00370 Cu 0.0 0.0 0.038315 -0.132193 0.277847
atom 10.99942 9.39378 2.26727 Cu 0.0 0.0 -0.661270 0.213881 0.287572
atom 2.35150 3.23220 4.49406 Cu 0.0 0.0 -1.705957 2.403153 1.736277
atom 8.61590 0.77208 8.57040 Cu 0.0 0.0 0.974533 0.155058 -0.114532
atom -1.67652 6.74390 10.13799 Cu 0.0 0.0 -0.140567 -0.745809 -0.602238
atom 1.28150 11.51149 3.94403 Cu 0.0 0.0 0.689924 0.510238 1.627677
atom 11.68826 5.94579 2.46726 Cu 0.0 0.0 -0.573060 0.207878 -0.415368
atom 11.45550 1.08712 2.20989 Cu 0.0 0.0 -1.841468 -0.673293 2.672911
atom 1.69307 6.70131 4.38717 Cu 0.0 0.0 -1.098496 1.338777 1.182431
atom -1.47158 11.33622 10.36627 Cu 0.0 0.0 0.422581 0.258242 0.108262
atom 8.21600 5.48023 8.21212 Cu 0.0 0.0 0.127483 0.013259 0.736878
atom -4.20886 3.02670 9.92083 Cu 0.0 0.0 0.558656 -0.206347 -0.281327
atom -4.24579 8.85999 8.93676 Cu 0.0 0.0 -0.320661 -0.072737 0.278125
atom 13.61359 9.66503 3.02041 Cu 0.0 0.0 3.554003 3.234782 -5.046472
atom -1.10025 3.85270 3.70252 Cu 0.0 0.0 4.273815 -3.214535 -1.612235
atom 6.25498 1.14964 3.74495 Cu 0.0 0.0 0.198828 -0.294092 -0.894725
atom 6.70096 7.47255 2.96535 Cu 0.0 0.0 0.297239 -1.514370 0.361886
atom 3.57552 10.94527 8.67265 Cu 0.0 0.0 0.587259 8.759674 3.965311
atom 3.08802 5.56115 9.63647 Cu 0.0 0.0 0.577239 -0.912729 2.494399
atom 1.29905 0.54975 7.78872 Cu 0.0 0.0 0.094568 0.264418 0.356218
atom 5.56838 6.51376 11.08718 Cu 0.0 0.0 -2.919012 4.006801 -5.301512
atom 8.82000 11.73411 4.98210 Cu 0.0 0.0 0.190613 0.005203 -0.710676
atom 4.31066 6.01107 1.80701 Cu 0.0 0.0 0.833264 -1.940487 3.122125
atom 4.35823 0.67999 2.21065 Cu 0.0 0.0 -0.876604 1.291032 -0.692987
atom 8.52807 6.73677 4.76572 Cu 0.0 0.0 0.950477 1.895930 -2.058172
atom 5.80900 11.60192 10.64372 Cu 0.0 0.0 -0.554575 0.664767 0.467328
atom 1.17287 5.81953 8.12786 Cu 0.0 0.0 0.938266 0.224575 -2.651494
atom 3.90545 2.83097 9.34618 Cu 0.0 0.0 -0.381116 1.171173 1.919448
atom 3.14863 8.91427 9.21426 Cu 0.0 0.0 -2.459088 -5.265012 9.509382
atom 5.91604 9.65102 3.28749 Cu 0.0 0.0 -0.998426 -0.653231 0.024564
atom 6.71715 3.91047 3.43054 Cu 0.0 0.0 0.251545 0.754266 -1.300152
atom -1.03406 1.49667 3.10981 Cu 0.0 0.0 0.947904 -0.100547 -1.156406
atom -1.55588 7.10914 3.97544 Cu 0.0 0.0 1.010696 -1.248948 -0.821153
atom -4.56859 11.01326 9.96228 Cu 0.0 0.0 3.041823 2.179935 -3.157888
atom -3.82389 5.50263 9.16673 Cu 0.0 0.0 0.712511 -0.644044 -0.762735
atom 4.03587 1.24067 11.89654 Cu 0.0 0.0 0.533875 1.508322 -0.025138
atom 2.65651 7.57124 6.94580 Cu 0.0 0.0 0.304316 -0.795347 -0.156061
atom 5.79538 11.22658 0.87687 Cu 0.0 0.0 -2.727189 -5.692612 -1.660750
atom 7.24697 5.12083 5.67485 Cu 0.0 0.0 -1.731291 -2.052594 0.398971
atom 7.42518 2.48278 7.23555 Cu 0.0 0.0 1.248152 -0.315830 -2.057419
atom -0.97107 8.49145 11.51976 Cu 0.0 0.0 2.359900 1.256980 -1.541180
atom 2.33054 9.93032 5.68497 Cu 0.0 0.0 -0.149405 0.129403 -0.577521
atom 10.58237 3.83042 0.86381 Cu 0.0 0.0 0.397610 0.343898 1.096125
atom 2.43795 2.97755 2.02981 Cu 0.0 0.0 4.672448 -0.836059 -0.378571
atom 10.52765 8.98175 4.81258 Cu 0.0 0.0 -0.916289 -3.356067 -1.385509
atom 7.19694 9.66277 10.63832 Cu 0.0 0.0 1.119472 -0.230308 -0.913040
atom -0.40410 3.85636 7.95271 Cu 0.0 0.0 0.092127 -0.001719 0.702220
atom -1.61161 1.51283 8.54926 Cu 0.0 0.0 -0.851261 -0.075912 -0.348880
atom 8.66801 7.48106 10.51700 Cu 0.0 0.0 0.189612 0.140456 -0.190593
atom 11.49717 10.78414 4.39973 Cu 0.0 0.0 1.121818 4.028526 -1.193979
atom 0.93306 5.35741 2.29295 Cu 0.0 0.0 0.053325 -0.196384 0.051170
energy -532.003819
charge 0.0
end
begin
comment source_file_name=OUTCAR_1_12
lattice 15.246000000 0.000000000 0.000000000
lattice 0.000000000 11.884000000 0.000000000
lattice -5.989357159 0.000000000 12.091965796
atom 9.62256 1.42428 10.41361 S 0.0 0.0 3.155106 -2.704606 -0.882974
atom -2.87240 7.08150 8.24458 S 0.0 0.0 -0.525781 -0.135253 -0.930014
atom -0.08348 11.06739 2.03660 S 0.0 0.0 1.575459 0.263870 0.698746
atom 12.55254 5.50475 4.46312 S 0.0 0.0 4.870505 -1.518515 4.574187
atom 12.45182 1.17174 4.73661 S 0.0 0.0 2.432887 1.484235 -0.618302
atom 0.00194 6.91466 2.24077 S 0.0 0.0 9.630730 -0.768966 1.067159
atom -2.46378 11.42262 8.25842 S 0.0 0.0 -2.297936 -3.624611 -0.389825
atom 9.54905 5.09903 10.60784 S 0.0 0.0 -0.287925 2.192862 0.472971
atom 9.08340 1.02093 6.30855 S 0.0 0.0 0.949465 6.302448 5.367147
atom 3.50446 7.44984 0.06403 S 0.0 0.0 -0.991124 -1.751502 1.065313
atom 0.34786 11.20842 6.30571 S 0.0 0.0 2.543800 -4.112779 0.267594
atom 12.21977 5.55384 0.26717 S 0.0 0.0 1.428402 -3.316641 3.573835
atom 12.61189 1.17285 0.64621 S 0.0 0.0 1.318280 1.486586 -4.072646
atom 0.47083 7.34676 6.48307 S 0.0 0.0 -0.740171 -1.194482 -1.282417
atom 3.50612 11.36187 0.46447 S 0.0 0.0 -1.244122 -5.314334 -5.706388
atom 9.13755 5.12100 6.24912 S 0.0 0.0 5.448543 1.116377 1.740504
atom 3.53555 1.62506 7.82579 S 0.0 0.0 0.176935 -2.469512 -0.699090
atom 3.36801 7.58936 11.24590 S 0.0 0.0 -0.164849 -1.344978 -2.977994
atom 6.34281 11.34611 4.73719 S 0.0 0.0 -0.380021 -1.998020 0.558443
atom 6.39825 4.94266 1.41408 S 0.0 0.0 -0.489221 8.760799 10.779501
atom 6.76895 1.01551 1.45038 S 0.0 0.0 -2.041838 -0.399048 -2.489219
atom 6.48679 7.24367 5.03661 S 0.0 0.0 -2.648044 -2.654680 -0.749960
atom 3.55238 11.42290 11.05666 S 0.0 0.0 -1.764930 0.136783 3.088092
atom 3.54607 5.35328 7.30528 S 0.0 0.0 -1.301245 1.019670 0.688887
atom 0.16541 1.33831 9.63475 S 0.0 0.0 0.716514 -0.013510 0.912554
atom 6.55888 7.26572 8.91046 S 0.0 0.0 0.884893 -0.403671 0.121032
atom 9.80036 11.52750 2.76127 S 0.0 0.0 -0.431432 0.108127 0.642415
atom 3.05763 5.50631 3.98934 S 0.0 0.0 0.739535 -0.904185 -1.480192
atom 2.79773 1.23703 3.79521 S 0.0 0.0 -0.357949 0.024053 -1.161740
atom 10.16585 7.35673 3.15995 S 0.0 0.0 -1.337139 -0.878511 -2.416574
atom 6.69408 11.34662 8.89542 S 0.0 0.0 4.124154 -1.408128 2.093351
atom 0.11526 5.20056 9.77634 S 0.0 0.0 -2.970809 -2.070887 1.364490
atom 6.38279 3.19014 8.90510 S 0.0 0.0 0.272896 0.684117 2.749167
atom 0.20203 9.14586 9.96037 S 0.0 0.0 4.677189 1.676140 -5.409786
atom 3.18601 8.95768 3.44944 S 0.0 0.0 1.045193 1.616878 3.143049
atom 9.43785 3.49492 2.70341 S 0.0 0.0 -2.270575 -1.500033 7.421924
atom 6.39287 2.72998 5.09734 S 0.0 0.0 -1.831544 -0.856195 5.138733
atom 6.66366 8.90005 1.18622 S 0.0 0.0 0.569489 -0.673372 0.850675
atom 3.99099 9.77263 7.58130 S 0.0 0.0 -7.415079 -3.786288 -0.836645
atom 3.31124 3.87664 11.44175 S 0.0 0.0 -1.129433 -0.313829 -1.736298
atom 0.69665 3.08032 5.98017 S 0.0 0.0 -4.857163 -0.199199 0.225803
atom 12.38287 9.04973 0.53888 S 0.0 0.0 1.747023 -0.071583 1.126786
atom 9.49412 9.39158 6.85543 S 0.0 0.0 -0.854781 -1.020612 -0.944836
atom -2.51194 3.56006 11.84445 S 0.0 0.0 -1.842549 -0.483851 1.455997
atom 0.09738 2.81054 1.85434 S 0.0 0.0 1.374000 1.050830 1.998435
atom 12.52808 9.05137 4.58672 S 0.0 0.0 -0.480233 -1.368055 1.329437
atom 9.91027 9.64935 10.50513 S 0.0 0.0 -8.232756 -11.688119 5.362359
atom -2.68336 3.59442 7.86570 S 0.0 0.0 -1.380774 -0.062494 -0.703858
atom 11.71563 3.11788 4.05071 Cu 0.0 0.0 -0.293616 0.950692 -0.656511
atom 1.38369 9.42481 2.77678 Cu 0.0 0.0 -3.270223 0.419853 -1.120590
atom -2.16028 9.15241 8.95585 Cu 0.0 0.0 0.374819 0.933239 -0.293872
atom 8.88315 3.23019 9.97222 Cu 0.0 0.0 -1.867497 1.408282 -1.518636
atom 5.64208 1.10112 8.41605 Cu 0.0 0.0 -1.072336 2.072240 -0.448951
atom 1.11039 6.87906 10.13495 Cu 0.0 0.0 1.770204 3.461148 1.622227
atom 4.08806 11.36501 4.03983 Cu 0.0 0.0 0.651299 -0.630648 0.160611
atom 8.47556 5.41156 2.33068 Cu 0.0 0.0 0.297669 0.695957 0.195470
atom 8.65858 1.55575 2.09836 Cu 0.0 0.0 1.457180 0.093708 0.094698
atom 4.36013 7.43120 4.03161 Cu 0.0 0.0 1.971035 -1.716207 0.755574
atom 1.39292 11.19819 10.22747 Cu 0.0 0.0 -0.328527 -0.029936 0.022066
atom 5.36670 4.88161 8.15189 Cu 0.0 0.0 1.086501 0.486941 0.277613
atom 5.64953 3.28915 1.39327 Cu 0.0 0.0 -3.564734 -7.985384 -0.549450
atom 7.39531 8.85812 5.67416 Cu 0.0 0.0 1.712229 3.112819 1.141301
atom 4.75466 9.24682 11.40192 Cu 0.0 0.0 -1.070519 0.864073 -0.665538
atom 2.39649 3.17010 7.07341 Cu 0.0 0.0 0.862070 1.685688 0.928809
atom -3.61359 1.39583 11.88529 Cu 0.0 0.0 -0.050481 0.597196 -0.624812
atom 10.52644 7.47120 7.07840 Cu 0.0 0.0 -0.453635 -2.532199 -3.168370
atom 13.18750 11.10454 1.06339 Cu 0.0 0.0 -0.367329 -1.520860 -0.486731
atom -0.57388 5.02400 5.92399 Cu 0.0 0.0 0.078904 0.167440 -0.343185
atom -0.62310 0.95674 5.90575 Cu 0.0 0.0 -2.128203 3.425469 -1.250585
atom 13.76278 7.08471 1.22066 Cu 0.0 0.0 -6.539356 0.837628 -4.801510
atom 10.34657 11.29327 6.97391 Cu 0.0 0.0 1.878723 0.661426 0.701626
atom -3.82103 5.59798 11.71468 Cu 0.0 0.0 0.439158 -0.191456 0.416975
atom 14.75884 2.02712 0.06752 Cu 0.0 0.0 -1.481054 -0.670278 0.133208
atom -2.03149 7.89674 6.51016 Cu 0.0 0.0 0.882011 -0.219949 -1.090792
atom 1.48265 10.91478 0.22786 Cu 0.0 0.0 -1.493599 -0.679805 1.223386
atom 11.68582 4.95447 6.14992 Cu 0.0 0.0 -1.478693 -1.095136 2.483656
atom 11.49305 2.11697 6.31961 Cu 0.0 0.0 -0.572674 0.615183 1.765941
atom 1.20718 8.21615 0.13457 Cu 0.0 0.0 -0.091399 -0.239315 0.197649
atom -1.97137 10.25062 6.19617 Cu 0.0 0.0 0.481916 1.361501 1.057596
atom 14.33308 4.41375 0.60733 Cu 0.0 0.0 -0.269194 0.807933 -0.055765
atom 9.42699 3.23645 5.42017 Cu 0.0 0.0 0.165624 -1.492848 -0.596055
atom 3.55269 9.10427 1.47576 Cu 0.0 0.0 0.427526 0.895486 -2.100960
atom 0.45083 9.18539 7.60019 Cu 0.0 0.0 -0.199876 0.770049 0.463402
atom 6.34422 3.19368 11.59301 Cu 0.0 0.0 0.097125 0.160497 -0.232214
atom 1.51854 2.16220 11.54640 Cu 0.0 0.0 -0.037337 -0.176673 -0.131777
atom 5.12267 7.90526 7.31370 Cu 0.0 0.0 0.196626 -0.179425 -0.321546
atom 8.30839 10.54408 1.20338 Cu 0.0 0.0 0.282796 -0.175904 0.023085
atom 4.42563 4.31473 5.64958 Cu 0.0 0.0 0.926826 -0.693455 -1.039361
atom 3.87909 1.67528 5.53251 Cu 0.0 0.0 0.951903 0.506669 0.987314
atom 8.74683 7.67620 1.09019 Cu 0.0 0.0 -0.529024 0.438470 2.450059
atom 5.65067 10.55934 7.31666 Cu 0.0 0.0 4.833315 1.868447 -2.909135
atom 1.08827 4.71092 11.91558 Cu 0.0 0.0 4.776662 -1.252878 -10.417402
atom -0.74176 3.32624 10.77252 Cu 0.0 0.0 1.036046 -0.959588 -0.609872
atom 7.93482 9.25272 8.39692 Cu 0.0 0.0 -0.615952 -0.574388 -0.058685
atom 10.64668 9.59515 2.39496 Cu 0.0 0.0 0.248909 -0.890224 -0.563821
atom 2.09435 3.61295 4.60888 Cu 0.0 0.0 1.259071 0.394747 -1.873711
atom 8.78352 0.54150 8.64688 Cu 0.0 0.0 -0.526563 -0.200729 -0.638179
atom -2.03572 6.91159 10.09100 Cu 0.0 0.0 0.990165 -0.779066 1.336839
atom 1.33652 11.49433 4.17385 Cu 0.0 0.0 -0.861963 0.380474 0.102877
atom 11.88704 5.80680 2.79645 Cu 0.0 0.0 -2.729604 1.050227 -7.289225
atom 11.43437 1.29434 2.18093 Cu 0.0 0.0 -2.476138 0.091151 2.977256
atom 1.81921 7.22605 4.46264 Cu 0.0 0.0 -1.079647 0.618129 0.692275
atom -1.30088 11.18188 10.66973 Cu 0.0 0.0 -0.157904 0.648955 -1.364843
atom 8.40735 5.71360 8.13928 Cu 0.0 0.0 -0.614570 0.431282 1.021073
atom -3.83092 2.85106 9.49268 Cu 0.0 0.0 -0.604138 -0.461729 0.955759
atom 10.57970 8.40892 8.90670 Cu 0.0 0.0 0.176012 1.094730 2.847880
atom -1.55206 9.94857 3.19801 Cu 0.0 0.0 1.218693 0.237278 -1.025520
atom -0.63733 3.74948 3.66748 Cu 0.0 0.0 -0.378931 0.349285 0.645033
atom 6.54050 1.30866 3.52340 Cu 0.0 0.0 -0.397212 -0.300801 0.094952
atom 6.64686 6.91764 2.76733 Cu 0.0 0.0 -0.262859 0.473227 -0.055119
atom 3.85034 11.39798 9.03713 Cu 0.0 0.0 -0.587370 0.167546 -1.477556
atom 3.43239 5.44807 9.74945 Cu 0.0 0.0 -0.025663 0.223131 0.111383
atom 1.31768 0.87470 7.55979 Cu 0.0 0.0 0.140431 -0.019591 0.811735
atom 5.57516 6.65824 10.90571 Cu 0.0 0.0 -1.208562 2.225042 -3.016428
atom 8.86033 11.66230 4.98274 Cu 0.0 0.0 -1.212017 -4.625759 -6.055790
atom 4.45885 5.74186 1.70478 Cu 0.0 0.0 -1.585582 0.683857 0.370569
atom 4.05413 0.69548 1.66689 Cu 0.0 0.0 2.723743 5.844057 6.074780
atom 8.66885 6.68363 4.86643 Cu 0.0 0.0 0.411370 0.805700 -1.270465
atom 5.68687 11.65885 10.90236 Cu 0.0 0.0 0.587115 0.694650 0.420024
atom 1.36261 5.63567 8.23956 Cu 0.0 0.0 0.906591 -0.907767 -2.622356
atom 3.80992 2.72967 9.58861 Cu 0.0 0.0 0.106389 1.012070 0.885199
atom 2.83454 8.89334 9.40162 Cu 0.0 0.0 0.131242 -0.026348 -0.108454
atom 5.96881 9.49245 3.26779 Cu 0.0 0.0 0.236501 0.445756 0.136402
atom 6.68236 3.79570 3.54620 Cu 0.0 0.0 0.751425 2.961137 -3.516241
atom -1.02749 1.12263 3.16053 Cu 0.0 0.0 -0.062781 0.040227 0.140237
atom -1.09117 7.07206 3.85726 Cu 0.0 0.0 -1.823871 0.395975 2.968766
atom -4.50940 11.04458 10.00815 Cu 0.0 0.0 7.351194 11.913152 -5.713137
atom -4.03354 5.46258 9.18600 Cu 0.0 0.0 -0.242203 -0.512950 -0.424034
atom 4.10263 1.71982 11.90656 Cu 0.0 0.0 0.129215 -0.648800 -0.192237
atom 2.55191 7.31972 7.12229 Cu 0.0 0.0 0.985988 1.201357 -0.228701
atom 5.84237 10.84922 0.61846 Cu 0.0 0.0 0.307138 0.637215 0.715099
atom 7.26050 4.91969 5.88857 Cu 0.0 0.0 -4.891015 -0.888952 -0.965157
atom 7.53930 2.45132 7.41402 Cu 0.0 0.0 1.450966 -0.641161 -1.930137
atom -1.04825 8.82542 11.30070 Cu 0.0 0.0 -3.135570 -0.906983 4.276956
atom 2.37771 9.73395 5.43876 Cu 0.0 0.0 0.173904 -0.140814 0.789945
atom 10.40921 3.81255 1.17292 Cu 0.0 0.0 4.632544 1.635907 -4.399968
atom 2.48552 2.59001 2.07948 Cu 0.0 0.0 -0.038712 0.608577 -0.575042
atom 10.32113 8.56239 4.86181 Cu 0.0 0.0 -0.398950 1.051321 0.823459
atom 7.37335 9.98478 10.64588 Cu 0.0 0.0 0.389800 -0.671753 0.675658
atom -0.61578 3.72760 8.24998 Cu 0.0 0.0 1.291360 -0.097269 -0.544805
atom -1.86084 1.39347 8.57097 Cu 0.0 0.0 0.880473 2.881369 0.332258
atom 8.46984 7.11263 10.20490 Cu 0.0 0.0 0.081306 0.025191 0.017254
atom 11.76852 11.21709 4.31674 Cu 0.0 0.0 -1.309561 -2.100052 -0.693963
atom 1.44355 4.87764 2.24825 Cu 0.0 0.0 -0.224643 0.403000 0.321428
energy -534.047596
charge 0.0
end
begin
comment source_file_name=OUTCAR_1_16
lattice 15.246000000 0.000000000 0.000000000
lattice 0.000000000 11.884000000 0.000000000
lattice -5.989357159 0.000000000 12.091965796
atom 9.99646 1.04415 10.24151 S 0.0 0.0 -4.163366 3.226525 0.514480
atom -3.16397 7.02175 8.51912 S 0.0 0.0 2.884080 3.549780 -2.723577
atom 0.00947 11.44227 2.03103 S 0.0 0.0 0.915579 -2.613395 0.588132
atom 12.62171 5.53521 4.58982 S 0.0 0.0 2.406380 -0.714472 -2.423549
atom 12.28136 1.43824 4.33366 S 0.0 0.0 3.656999 -9.364223 3.071587
atom 0.55063 7.04043 1.95252 S 0.0 0.0 -3.715288 6.101962 -0.574775
atom -2.72710 11.34527 8.13987 S 0.0 0.0 -1.339842 -0.194083 0.642464
atom 9.78260 5.18999 10.81302 S 0.0 0.0 -6.006884 0.798963 -3.792148
atom 9.17017 1.31882 6.63640 S 0.0 0.0 2.687807 -0.093776 -5.645493
